market,product,s,p,x,w,marginal_cost,satellite,wired
121,4,0.257845704697342,2.91894263815653,1.36184763274346,0.703822877630497,2.20095207742866,0,1
122,1,0.177272851366978,2.15156661888006,0.776251590566683,0.389590456231888,1.48293358725798,1,0
122,2,0.108781011728591,2.483663091409,0.593408907817607,0.156881145749739,1.89211415275729,1,0
122,3,0.218372852585999,2.746305992094,0.577421344918043,0.454611040789359,2.03967948200203,0,1
122,4,0.123855504920161,2.29712212366584,0.24830383060076,0.851246099895573,1.69771026483135,0,1
123,1,0.126433363624574,2.15232621402905,0.831441251138311,0.394815020131042,1.55355271878235,1,0
123,2,0.298265277574592,2.64762250703944,1.19170888523403,0.120859637284792,1.8291064672833,1,0
123,3,0.418683203353339,3.31529435737509,2.83937616690889,1.12022151802517,2.26441201277242,0,1
123,4,0.0523635033335515,3.15829070053105,0.961930078148629,0.997512301769354,2.62320510982369,0,1
124,1,0.186435087569193,2.74097969531803,0.84630783722297,0.875318548777549,2.0835575068785,1,0
124,2,0.199009514137067,2.38652813587492,0.402171012485224,0.378800825326744,1.71484412135969,1,0
124,3,0.19348501837695,2.90531574285075,0.374320874220963,0.825764854661655,2.20343555929402,0,1
124,4,0.0583979951307498,2.9302312750497,0.0469274542718289,0.774894794932878,2.38269994536759,0,1
125,1,0.222221708343356,2.39464356037194,1.0241395066572,0.54164091212584,1.71666179154871,1,0
125,2,0.301435437507013,2.90536470281831,1.23769284056948,0.768385643943707,2.12885542017961,1,0
125,3,0.0468574467452955,2.15134186566374,0.902854978742815,0.172993634200965,1.61419569087254,0,1
125,4,0.240089571760803,2.44258371192883,0.566919054335015,0.327474597347236,1.66819195516194,0,1
126,1,0.0200435375737085,3.72879964445726,1.26799658618238,2.99152532733133,3.21383036232398,1,0
126,2,0.264562030590441,2.62509303452467,0.947230675691712,0.226991933442807,1.81327126675277,1,0
126,3,0.140740063235331,2.47269175132446,0.402574906183067,1.54881651115628,1.86587709498354,0,1
126,4,0.291830410851504,2.84010650973716,1.62398016004902,1.41795704082351,2.05270105122795,0,1
127,1,0.0775349950567308,2.99217877262604,0.506361787922575,1.54052050648587,2.42846919415001,1,0
127,2,0.208135108063005,2.84779018925626,0.539746145027583,0.833687266772298,2.13003158362187,1,0
127,3,0.1232229370625,2.64669644401607,1.4272117229534,0.808753043765921,2.05701861421829,0,1
127,4,0.330065559664215,2.58320513463657,0.900771211455154,0.470800362199456,1.73952152491096,0,1
128,1,0.187546956771181,2.44078638792087,0.464481896508305,0.980378794904776,1.71569522152711,1,0
128,2,0.0144717463909528,2.4301101311011,0.236110187036619,0.804394854725982,1.91783655020927,1,0
128,3,0.460231737745831,2.90544688414116,0.495919045927329,0.573994104339189,1.83479036099898,0,1
128,4,0.0861181680640007,2.89180587376089,0.591190651472621,2.48890361390587,2.33641009791597,0,1
129,1,0.0554028032827798,2.85469714117434,0.26121800049174,0.619014968381663,2.3143039928125,1,0
129,2,0.308489940623533,2.67518315980741,0.679536488943232,0.106715468591871,1.81874991742752,1,0
129,3,0.366493697693101,3.00620608896908,0.696725381553881,0.842630663866924,2.07065325996188,0,1
129,4,0.0615354969080159,2.06819288179735,0.490986408183824,0.64683985155166,1.52579355014616,0,1
130,1,0.108528826832049,2.29543196623255,0.630080976551625,0.324860466266969,1.71041700176948,1,0
130,2,0.269608062333354,2.69113361019016,0.852178292364297,0.411464908515078,1.90865298665496,1,0
130,3,0.0413293770456503,3.49322137543581,0.152545773297634,1.54553917409677,2.96572722022588,0,1
130,4,0.401775689872706,2.3885342026872,1.15841660363659,0.0859842009139841,1.37493311763364,0,1
131,1,0.208067658574212,2.29293305750828,0.339626156224904,0.158338330946089,1.64033986304751,1,0
131,2,0.380577639975493,3.18591154770018,1.70213970919678,0.869121565044251,2.31225454911853,1,0
131,3,0.0223138288838353,2.70295180823497,0.368604635711658,0.987465824766583,2.18166714066291,0,1
131,4,0.123739829549178,2.56533263754769,0.839196893439883,0.250921910489007,1.91898769919457,0,1
132,1,0.0312791964678136,3.1017281010391,0.423344808400481,1.98512889480691,2.57582453923149,1,0
132,2,0.175531379334677,3.07284368576863,0.991804522902772,1.5509775524795,2.38184485310003,1,0
132,3,0.232632609695202,2.83991549805029,1.15579938527956,1.44799889338711,2.12648869299204,0,1
132,4,0.1483101122494,2.22750210364963,0.542106621872022,0.257003679755467,1.60966765474672,0,1
133,1,0.362229486127233,2.64182471318628,0.618271527554652,0.240167897097374,1.7041798545005,1,0
133,2,0.0437900935751496,2.54735698734666,0.675213077027448,1.02634997767561,2.01746661254758,1,0
133,3,0.2664822962922,2.45323656377764,0.417823594928106,0.350253492754211,1.67538189048607,0,1
133,4,0.0983159036456071,1.90045050299843,0.403620734272322,0.114574862295207,1.32456048567909,0,1
134,1,0.160164196487933,2.82063809236547,1.48220189072674,0.316538046267265,2.13868274708295,1,0
134,2,0.0222336600476916,3.3117499648946,0.0736199590039371,2.00020298785555,2.79252077676125,1,0
134,3,0.292474627511594,3.26127424750326,1.30496154444897,1.16046817067689,2.48872201102176,0,1
134,4,0.178189637002816,2.92489304866549,0.0572003437749521,1.38496025874941,2.28799921763146,0,1
135,1,0.330192087912928,2.44135396069627,2.50816635204148,0.0896303158722854,1.67695940845559,1,0
135,2,0.429936073199,2.53542035697573,0.736333814551808,0.129017185333089,1.62571156023273,1,0
135,3,0.0459748519385428,2.62363658136707,1.79671185562111,1.35011322691241,2.06419396887225,0,1
135,4,0.0370207660847266,3.01482394901325,1.27104788310115,1.71463081572181,2.46804259273352,0,1
136,1,0.0939053866700541,2.08019065277746,0.16757803378388,0.532006993707045,1.51635670865332,1,0
136,2,0.370074465945285,2.88221044714837,0.661712776915951,0.584768770263072,1.97940772843751,1,0
136,3,0.138980457456765,2.47041679349462,1.18738065485708,0.613491242490141,1.81816817020242,0,1
136,4,0.0351108083317879,3.25154666931042,0.153593751976728,1.83194492131541,2.72021447835621,0,1
137,1,0.0621844161612128,2.69495100537295,0.0382128770535341,0.651828959763116,2.14988703370053,1,0
137,2,0.284478441533327,3.65847581165724,1.60352059838129,1.80192914517347,2.85432557337864,1,0
137,3,0.142599798134899,3.57515072453201,0.533685008357217,1.65794005899899,2.94592740033515,0,1
137,4,0.131999116269307,2.38468261558471,1.25495609521765,1.3113128640567,1.76731942960959,0,1
138,1,0.137432447983502,3.43117643940211,1.05960960299357,1.91858057970287,2.81387635783805,1,0
138,2,0.154018606455683,2.83727141474761,0.85003977821244,0.894728381387209,2.20198538719456,1,0
138,3,0.0384984774104007,3.75221246066829,0.508024170765753,2.05741997137662,3.21780293629582,0,1
138,4,0.117064040015232,3.08142827135209,0.611712959847967,0.806461300793105,2.45969544674481,0,1
139,1,0.138929895733202,2.82983911696162,0.385425894820638,1.15565715134385,2.20879161168896,1,0
139,2,0.188212702404869,2.84469847472711,0.206189006457514,0.47253781279156,2.16530239317165,1,0
139,3,0.0618610129600059,1.99729651750968,0.522720628103725,0.290955961767677,1.4558596540339,0,1
139,4,0.397677656279283,2.78567246169476,1.80084924747675,1.25868184521442,1.80146601444702,0,1
140,1,0.463984327554953,3.0879045300602,1.96708768381011,0.660185179168459,1.93755725218822,1,0
140,2,0.0381244856114596,2.15252894161182,0.214892943259896,0.108508800819902,1.62817073573969,1,0
140,3,0.075554777661091,2.76291617522314,0.178463862456432,0.76451131462061,2.20624019088823,0,1
140,4,0.310708412110844,2.91912684709236,1.83802787018593,0.418445671108985,2.05900870138937,0,1
141,1,0.264642442007968,2.30997605457468,0.954968861111918,0.0550690875835368,1.5366951964047,1,0
141,2,0.0868347191969306,1.90015418940333,0.468072564336127,0.237583034706238,1.33457000312728,1,0
141,3,0.116127027019187,2.84484553997277,0.248033265601507,1.07861899600018,2.25039743513365,0,1
141,4,0.212564518328503,2.52459252790082,0.564277936786275,0.305340581221212,1.81954236378217,0,1
142,1,0.267317232836614,2.38343354671996,1.6633605848706,0.0757323802746318,1.63801669259303,1,0
142,2,0.181321512181608,2.63462874505487,0.363738560815834,0.798348314380711,1.99086226415593,1,0
142,3,0.0267321169521829,2.98411620801728,0.682099496739719,1.53376001755048,2.46361458055951,0,1
142,4,0.244650759177837,2.62993300716053,1.14035660065238,0.18706179676923,1.84808815504298,0,1
143,1,0.156074817336735,2.67116347567527,2.20273488009703,1.15752258181319,1.98966525914465,1,0
143,2,0.0430305825265377,2.72043861883032,0.236683939495527,0.929332179663478,2.18081631417937,1,0
143,3,0.304546710452443,2.3133102452317,0.746201526735843,0.0123408555423865,1.5549369101357,0,1
143,4,0.314605072417911,2.43191155365834,0.624053470472814,0.231192409164056,1.66037227631702,0,1
144,1,0.273426358572237,3.05104656725126,0.763563825792029,1.28164889939765,2.22160329554131,1,0
144,2,0.0278405933385227,2.42641168531649,1.22288074959827,0.379689160135705,1.90533889747656,1,0
144,3,0.291453366312349,2.51767624732974,0.279077037786067,0.292900802591757,1.74725739851454,0,1
144,4,0.206724833528619,2.4874536429318,1.65773610024556,0.155301426683517,1.82170678086844,0,1
145,1,0.0586162395036088,2.42839838130808,0.162080393912321,0.591946857097672,1.88639841301898,1,0
145,2,0.325452176482609,3.0168494390563,2.32835963269809,0.985170574488639,2.13925338153716,1,0
145,3,0.233891681460375,2.43969343077494,0.46404938204628,0.13245101256043,1.72323525676065,0,1
145,4,0.175034158739705,2.53264434531595,0.0420905845473089,0.41808374042322,1.88657087464212,0,1
146,1,0.129793767762301,2.44202178241441,0.651567164764164,0.949803349503218,1.85184414535092,1,0
146,2,0.390377428197557,2.61521574886914,0.701845828410341,1.62921830722764,1.69001742134617,1,0
146,3,0.15713731756276,2.819964464887,0.378460412533289,0.802389842175159,2.16151046940543,0,1
146,4,0.0948678023427513,3.20538918004026,0.300444528172987,0.860649608648606,2.62039786455209,0,1
147,1,0.0963636603887242,2.78774292161996,0.559286995277619,1.18310978507429,2.20763793256704,1,0
147,2,0.206062304671327,2.17864439813275,0.132880719366657,0.162234665329609,1.46914047201688,1,0
147,3,0.0641058541549338,3.26507689264082,0.278374001552994,1.22221536911531,2.72196922573095,0,1
147,4,0.387952678473733,2.9302767438923,1.7322579791517,0.733647067905097,1.96810674621571,0,1
148,1,0.0166148065580148,2.91003029998527,0.333204975057779,1.19265860477875,2.39830600641299,1,0
148,2,0.336459095072027,2.96079452440699,1.2832584037532,0.345774730922208,2.028676076048,1,0
148,3,0.0440327205929752,2.76377954808247,0.0912301601069542,0.941244193037909,2.23513710870953,0,1
148,4,0.431584017814478,2.90783753189074,2.15652982339948,0.829051291306179,1.84141973971476,0,1
149,1,0.0702589049328727,2.91757642703565,1.05890092148845,1.59578333479431,2.36734482192208,1,0
149,2,0.314687640075678,2.06933776623041,1.61910061010553,0.492190924375357,1.22346382760059,1,0
149,3,0.0253902140684339,2.61714005214355,0.915610225764827,1.0059799101164,2.09898894993115,0,1
149,4,0.300500068418554,2.51746680550879,0.318518880351254,0.507211077954383,1.66340345646945,0,1
150,1,0.235693670746574,2.82710390648458,0.0858495457604726,0.0369392685017888,2.1043482624009,1,0
150,2,0.139631403645264,2.57677683204764,0.233948301011858,0.478686769821278,1.96509070106353,1,0
150,3,0.302533888589765,2.54926738803172,0.709899292255341,0.159137939752504,1.68852331377814,0,1
150,4,0.0168314453746958,2.78248997757541,0.16984704552344,1.39454099422648,2.27055304443226,0,1
151,1,0.281318973711108,2.18388013729177,0.497932992929394,0.0337820994332734,1.45015041072963,1,0
151,2,0.290932127767336,2.51315241028174,1.11691813121359,0.637734260110071,1.76751048904357,1,0
151,3,0.00810590064638758,2.8041934644739,0.793932838572023,1.68109469214617,2.29666619265874,0,1
151,4,0.135320215390255,2.95326205593862,0.742349498291056,1.23287586812319,2.28877437464358,0,1
152,1,0.297197786707627,3.185129117159,1.63398965670861,0.979023019683957,2.39807663963556,1,0
152,2,0.155418554635333,2.2960403246634,0.891613786810676,0.103420706841276,1.67820136650241,1,0
152,3,0.150047068409887,2.44266028316469,1.1069684984941,0.0153230091325226,1.7991327332438,0,1
152,4,0.114090212995717,2.7212153218256,0.672536690409532,1.95111699049286,2.11910927508646,0,1
153,1,0.462020516337033,2.72349916823879,0.479451881240197,0.19665658614585,1.64403163335644,1,0
153,2,0.0624450829909518,3.00064512769438,0.87239516251344,1.26229835926168,2.46152714791584,1,0
153,3,0.0657184096350339,2.63909276766477,0.549337333014554,0.977118793831966,2.07382044255297,0,1
153,4,0.0913207082545101,2.62832297286409,0.49782615238744,1.30888435684359,2.03276007420882,0,1
154,1,0.165282073204539,3.21938190777193,1.71476299216676,0.84666438748252,2.60348217645697,1,0
154,2,0.42432281439171,2.73466235322664,1.86900934050409,1.02429911136656,1.76733291554487,1,0
154,3,0.0410910125907792,2.35624764669625,0.152998328694666,0.671403558254217,1.82221469108084,0,1
154,4,0.217104252568259,3.19934222375832,0.989612002140715,1.25552093487775,2.44554543639224,0,1
155,1,0.288999525622935,2.43933259887741,0.453160033529716,0.138357324986206,1.62775649106649,1,0
155,2,0.0834135759157393,2.2361623621539,0.124268503812241,0.0990034590490781,1.67385367481131,1,0
155,3,0.163411147908271,2.4698311988858,1.08947042324526,0.605766130429276,1.83407037006614,0,1
155,4,0.226467649152068,2.02440365772349,0.297479614412297,0.113244143951999,1.31423639803466,0,1
156,1,0.0676827873621761,2.89637513584596,0.00324112682536025,1.70863333602975,2.30571674337745,1,0
156,2,0.0226882674508711,2.27428959266191,0.107028807376313,0.482566864635336,1.74718339760925,1,0
156,3,0.522976622417526,3.57399126031792,0.488032453801593,0.660152576360034,2.46794966976887,0,1
156,4,0.245285239186735,2.76892375584295,0.794883533831671,0.0267545458181078,2.0959821678368,0,1
157,1,0.338559429295505,2.51082176018356,2.25653485624939,0.472466103539983,1.63466049698793,1,0
157,2,0.119379605342397,3.19893505617244,0.948535060055104,1.41320322147466,2.6097366634971,1,0
157,3,0.21335295100419,2.1184733265615,0.869954917300795,0.289679285846421,1.43027409987312,0,1
157,4,0.231340368799283,2.42168075956762,0.762953410175363,0.0584569654178772,1.71093200324256,0,1
158,1,0.127470324768623,2.21266343033356,1.22465855193064,0.156740160934217,1.60033247283779,1,0
158,2,0.181844874063481,3.3968132219902,1.31664471072918,1.9277281824019,2.71958631574516,1,0
158,3,0.0907639097880571,2.42454962165961,0.298508586975253,1.09095134492324,1.86288279738586,0,1
158,4,0.401819136254611,3.03422788915575,0.850860623631441,0.457153650450167,2.06133987935301,0,1
159,1,0.0497894328381504,2.86190089694616,0.318962623738224,1.44256268479559,2.32802364225302,1,0
159,2,0.359049314318711,2.34321914615,0.722656926345969,0.500733127839078,1.42138172529037,1,0
159,3,0.193483066154659,2.33754281039334,0.525294572640387,0.133401966236383,1.65219344841325,0,1
159,4,0.122884021806675,2.54218872127907,0.502179059686094,0.102713655364391,1.93849629164242,0,1
160,1,0.391291083633834,2.26636922091838,0.712270455853782,0.184764335937665,1.39254186397505,1,0
160,2,0.266995479868048,2.45564600226971,2.32925346285753,0.0663108751126725,1.74951940650175,1,0
160,3,0.00574004416949191,3.391505082619,0.196685815876952,2.00607830967004,2.88628856413491,0,1
160,4,0.163019813884284,2.74318464366995,1.43374253551606,0.86091686566605,2.03568485674676,0,1
161,1,0.175819642425562,2.33493286145207,0.32251357317817,0.732733102643875,1.59299896610379,1,0
161,2,0.00528048284132386,3.4093326867862,0.645232545817526,1.36624980298819,2.90438899195753,1,0
161,3,0.416279970818641,3.23272472751486,1.02389991827425,0.336735245188683,2.33204408056852,0,1
161,4,0.321286391328067,2.84144565761621,2.16566298935473,0.138099933242379,2.08000748832708,0,1
162,1,0.211867402588413,2.87930625102931,0.543648621254837,1.11407753323473,2.19247709685885,1,0
162,2,0.171155531801507,2.37548637255412,0.234117494341529,0.461615131638163,1.73466864315649,1,0
162,3,0.175022133647154,2.71637502289978,0.622302116573955,0.75926864129989,2.03551329468552,0,1
162,4,0.0588995556550998,2.86797291110903,0.575375757570541,0.874539627062147,2.31888823504194,0,1
163,1,0.325341374532961,2.41317032525448,1.06381135183874,0.281042036472996,1.58112252902555,1,0
163,2,0.142015715858268,2.43371145352236,1.10816067338053,0.056820381470355,1.82823786884854,1,0
163,3,0.196867857962167,2.8908711669025,0.35558715707793,1.87410461064231,2.198527448379,0,1
163,4,0.122459047651068,2.3096947801113,0.390638832603374,0.235909539606058,1.70523679275167,0,1
164,1,0.0427240077856309,2.0954121529346,0.274129717350557,1.09100027664817,1.55051094795225,1,0
164,2,0.0610411405647864,2.94910240988914,0.273224175602157,1.05022857914546,2.3823960007416,1,0
164,3,0.00510690361405895,3.41920162171288,0.213605953502618,1.71511380432561,2.91611342291365,0,1
164,4,0.460864073820699,3.00702071958307,1.55866378109588,1.22442065535727,1.88489164343549,0,1
165,1,0.164021461129668,2.2646748368419,0.21700603247715,0.239222737737268,1.64417563698303,1,0
165,2,0.354509251407155,2.86600705579727,1.13344115426419,0.10571373539749,2.00434303742198,1,0
165,3,0.263114351173243,2.64426920947486,0.404069681572142,0.0227944231451889,1.82587554339893,0,1
165,4,0.0206791199906975,2.95770512504956,0.199045427726552,1.65130268614561,2.44193439798668,0,1
166,1,0.217448800011333,2.37646847101696,0.359385718165611,0.0532176840575105,1.64658506668023,1,0
166,2,0.0883611638751625,2.29688103433356,0.359307953730572,0.475412846638052,1.72349534900936,1,0
166,3,0.460829643671154,2.56011640936261,1.01282233205102,0.120618840406489,1.43955595022027,0,1
166,4,0.0424855930075722,2.78915132094214,0.653813001319679,0.622705635129701,2.26225065380155,0,1
167,1,0.148983478380237,2.35107039596452,0.11283169498315,0.0403178822322321,1.69051816360544,1,0
167,2,0.0572637649184197,2.73108775557426,0.335644763865137,0.184986351845422,2.17956375905906,1,0
167,3,0.116572503995266,3.11655490458015,1.64112944133307,1.21905112735143,2.53715829676642,0,1
167,4,0.402508159167701,2.62329706122514,0.997570805415241,0.0639213043292653,1.67423350716225,0,1
168,1,0.189465432257306,2.51486661485659,0.670748026053258,0.215454744346174,1.86612216822881,1,0
168,2,0.272600090189615,2.42653749544462,0.810984353139381,0.447633825506989,1.68039815971032,1,0
168,3,0.134338009248596,2.49819748075413,0.482758608560415,0.0614644550457881,1.85970315240164,0,1
168,4,0.0653689181191222,2.8974841717337,1.4004443032093,0.593243113086633,2.3384854088352,0,1
169,1,0.177886302663604,2.36215442224171,0.374345223259504,0.394021000135934,1.68647334440431,1,0
169,2,0.108903045932307,2.93362287651115,0.416456135933571,1.86991842288677,2.33896539287149,1,0
169,3,0.123274913646275,2.29086503457142,1.56983056712062,0.507967691166116,1.70210735014303,0,1
169,4,0.345053131981918,2.3488515570211,2.59949170568404,0.225603363522552,1.48385047069865,0,1
170,1,0.168724319417526,2.67545825677919,0.0810548925112574,0.326590873793965,2.03650036703816,1,0
170,2,0.21511589308452,2.67699472924167,1.59411403885386,0.38322360709269,1.98517176776828,1,0
170,3,0.0973562057081813,2.33304568574294,0.407847758248619,0.27328335419751,1.75031905667035,0,1
170,4,0.171656104086514,2.45805705295936,1.04730028301091,0.695993002502861,1.79111587563362,0,1
171,1,0.301764764921675,2.41221705523177,0.0470493466531285,0.648003818354912,1.63090501278617,1,0
171,2,0.188519131862561,2.70004148479008,0.386137877288101,0.940762582355678,2.05493911273813,1,0
171,3,0.168493320579963,2.63343462498231,0.387584918040847,0.744498787583579,1.9538192927409,0,1
171,4,0.0576572050615739,1.9396563104135,0.1105373040221,0.0823685875750121,1.38993485983837,0,1
172,1,0.160885355543947,2.83909979302657,1.94878708644615,1.62673701629703,2.23618272467723,1,0
172,2,0.570994272232444,2.75716073384777,2.15330336743643,0.00114037939802183,1.48869150057781,1,0
172,3,0.0388885484581742,3.12561656450427,0.558288003324279,0.916152839032716,2.58339215151251,0,1
172,4,0.0914572385134642,2.31768509863444,1.56806914561435,0.285876083075394,1.70558348871339,0,1
173,1,0.0915944762495879,3.56946768574696,0.673668581278741,1.92569377349633,2.98699489236364,1,0
173,2,0.118640596420983,2.74903373089026,0.025659213079887,1.33035103673469,2.13673890854954,1,0
173,3,0.134741635302115,2.94469045156759,0.0220150362400862,1.33370301395789,2.33104645534462,0,1
173,4,0.168502600729677,3.70120934417423,0.0696712063141521,2.03889297449334,3.05051084235987,0,1
174,1,0.378671219198418,2.78242823827095,1.48964408489825,0.135680412514509,1.8645974266714,1,0
174,2,0.134857198723789,2.54507359814742,0.649848845025497,0.930724347311392,1.9483244523449,1,0
174,3,0.329972113662109,2.6351511150276,0.815603462122397,0.683495473248539,1.71339394172385,0,1
174,4,0.0227946968248145,3.24971477109496,0.307179864752321,0.984320528114096,2.73339423870104,0,1
175,1,0.198678065424011,2.76871820175071,1.6057180576203,0.979682304928802,2.12117972959259,1,0
175,2,0.339902301214336,2.66185687158323,0.401235599512803,0.648756927555097,1.84245433976531,1,0
175,3,0.0506790931584159,2.77765183987822,0.914014481393565,0.918670629996041,2.2155833710354,0,1
175,4,0.0202525346868202,2.92631377979857,0.0120532862537221,1.32163677757622,2.40322929664108,0,1
176,1,0.250435520061198,2.74862453592488,0.493883100845236,1.17921193210068,2.00206921165934,1,0
176,2,0.11043024735668,2.77907681116284,1.40087647763291,0.282057595472141,2.19385332320685,1,0
176,3,0.0153726521431244,3.91351224092465,0.554820797749138,2.1669918070516,3.40245523966384,0,1
176,4,0.284454806137253,3.67300989701871,2.89485439080467,1.23730985692169,2.83919929952446,0,1
177,1,0.0513461444849283,2.72209143367876,0.160798367745603,1.16681337455667,2.18566949846472,1,0
177,2,0.290737331475918,2.31102837809158,1.09476867868607,0.145816428129493,1.49878345710901,1,0
177,3,0.0189345737678828,4.15561722499555,0.532223347384848,2.56886469517867,3.64011404263187,0,1
177,4,0.175076702503923,3.15948127953419,1.39868047845967,1.55250207170482,2.46692271674906,0,1
178,1,0.0784225247185105,2.53109069960969,0.283600225800619,0.379227415297271,1.94938903355499,1,0
178,2,0.092069014612631,2.50776608124096,0.537493298921215,0.502782858153291,1.90903525225713,1,0
178,3,0.288636467008104,2.23467175630701,0.415709689724458,0.136214512891788,1.49923311435335,0,1
178,4,0.342863436021552,2.59994209257919,0.432113401706453,1.18360405030045,1.79312469781803,0,1
179,1,0.145065503196861,2.97257117335467,1.09126265030032,0.70775212141734,2.37012681367202,1,0
179,2,0.412155152077696,2.6632446824455,0.0697747577746106,0.0463609106163997,1.69587318254749,1,0
179,3,0.0984499928310636,2.50744167256549,0.806859181812312,0.033536995485771,1.92608950590955,0,1
179,4,0.238978069321276,2.97168131265318,1.83265771671135,0.76433552342133,2.21446736255179,0,1
180,1,0.105103341251526,3.17873593137973,0.444400296922585,1.47376577810174,2.58523263633074,1,0
180,2,0.154148724580311,2.41734245081169,0.551500633193785,0.470334653258416,1.76709388743894,1,0
180,3,0.315698012717444,2.55569290697165,1.25274819689651,0.347424126184933,1.73773917242193,0,1
180,4,0.13569392125699,2.4720471785254,0.611022543415865,0.370783344262779,1.87174942784199,0,1
181,1,0.113102605539416,2.93098560570117,1.01207034075848,0.898576833356327,2.35523482850189,1,0
181,2,0.414802473518514,2.45296541573638,0.176943367781943,0.116979104080516,1.48674399301936,1,0
181,3,0.0826779614528234,2.85652184338203,0.769852741781516,0.848284366708695,2.27647603818144,0,1
181,4,0.106002612078595,3.26361851720901,0.819342713160187,1.18452861310422,2.65613681448624,0,1
182,1,0.202421813281611,2.97568059959893,0.526310287634533,1.21431502306541,2.29938035949176,1,0
182,2,0.168700770722315,3.03418926845659,0.469177847669925,0.955642402601893,2.39540998966768,1,0
182,3,0.0683920195278842,3.36468639107117,1.07763260721319,1.19226331534088,2.80097081426194,0,1
182,4,0.102974768268621,2.95370368083959,0.04830946044581,1.22114388139346,2.35116339629947,0,1
183,1,0.0365585843095209,3.39604278869167,0.307840173188787,2.2078270583898,2.86686317766647,1,0
183,2,0.189646135783434,2.37102474791603,0.96779678824769,0.313166943227935,1.67068989327737,1,0
183,3,0.244689147372855,2.91332267777696,0.153781366543957,0.993538815372369,2.14985719681842,0,1
183,4,0.0341107565457955,3.27210730192963,1.30055136995643,1.99597404699554,2.74683663162085,0,1
184,1,0.270233760539378,2.52912035582875,1.08516888442625,1.2733628036548,1.76367448468644,1,0
184,2,0.106007389111804,2.52501798160478,0.296114656814332,1.31586542685489,1.94628722197711,1,0
184,3,0.172263585589724,2.3622577222122,0.399087420248963,0.176608452534943,1.66584187665455,0,1
184,4,0.00565517993323282,4.40555402576602,0.343124840404993,3.02704571876399,3.90088330767276,0,1
185,1,0.163541833148763,2.56736063329525,0.00120718393810378,0.581466657889296,1.94776679723056,1,0
185,2,0.360448032877142,2.65576065215259,0.728253258423636,0.0207296794375628,1.78556269365056,1,0
185,3,0.0536739338865703,2.45633497009844,0.00585749811279422,0.0271168017233772,1.91309800124291,0,1
185,4,0.228726022590951,2.49554193498333,1.02579127077834,0.227313544381063,1.73892294974705,0,1
186,1,0.197352881424165,2.81706927213871,1.68024471568337,0.910780798192153,2.1631538888616,1,0
186,2,0.306050592740149,2.89932872835004,2.4756058618661,0.336662904733371,2.11190913497688,1,0
186,3,0.0944026281888025,2.41974756915298,0.917362355389143,0.30496337447464,1.83836530214107,0,1
186,4,0.182997186396714,2.1948318324836,0.0705485417925557,0.0364706090665567,1.5086313591814,0,1
187,1,0.216854625177612,2.42752255768679,0.846555519092125,0.551874495500953,1.7179910713605,1,0
187,2,0.137274550642419,2.41243913663337,0.5185571703497,1.11643673864278,1.79747592562024,1,0
187,3,0.019121118623568,3.27618016586066,0.276155443869339,2.12620877503193,2.76380283295595,0,1
187,4,0.414670759733479,2.88917098795067,2.01781926811074,0.790091466643966,1.8390779745305,0,1
188,1,0.231122428417764,3.29559473321815,1.00759205983273,1.38422224664466,2.58823082117307,1,0
188,2,0.176780709651209,3.2500296964037,0.903603205337453,1.15166933686074,2.60551379458712,1,0
188,3,0.120323183916239,2.46107296023055,0.155188360208886,1.00418088565794,1.85583915414924,0,1
188,4,0.161646126496173,2.72923599428447,1.4754551209871,0.48915850008,2.07684795899904,0,1
189,1,0.183514911167763,2.69947339576226,0.61073725767746,0.116494123723035,2.00504103116536,1,0
189,2,0.0558156211696762,3.70009532125853,0.930979056343251,2.04499496770188,3.15355452803163,1,0
189,3,0.0727355609628887,2.65633484537163,0.120114745397783,0.796863123179804,2.10645547908227,0,1
189,4,0.355576926116836,2.71000917634305,1.08646279809096,0.0423672998562453,1.81162013556322,0,1
190,1,0.278664494294511,2.67462305758982,0.333444132777122,0.0453178784831703,1.90400725371978,1,0
190,2,0.136448259247063,2.93502082725798,0.061686497897853,0.467675329647353,2.3311933301201,1,0
190,3,0.183230848316251,2.6969126724687,0.397018504856981,0.247119563177412,2.01414539125555,0,1
190,4,0.0896509487813851,2.5620839641105,0.458815574442382,0.302558551826962,1.98672712353173,0,1
191,1,0.0892172033361427,2.55851949391198,0.0142226956806451,0.245585632015596,1.96189505835702,1,0
191,2,0.0822571223059357,2.42254319738214,0.826789248521633,0.941962064122669,1.83478612575835,1,0
191,3,0.155098784701016,2.68012758947143,1.17862518855815,1.30267428394953,2.07795491915396,0,1
191,4,0.510831953511859,3.1283880554733,2.17399642996397,1.2742216233878,1.99503025954363,0,1
192,1,0.0277190274431436,2.98690192564507,0.496357607349663,1.59789551871642,2.46399195279129,1,0
192,2,0.187870850399107,2.78275654387362,0.0517969525608289,0.452910356116704,2.07158509652076,1,0
192,3,0.332317363211666,3.01074501912634,0.421548024007117,1.28897849816186,2.16687540130862,0,1
192,4,0.117554807927305,2.56367823594261,0.617616257222932,1.43994877106216,1.97946584227615,0,1
193,1,0.0345760908362751,3.05973832464324,0.350786392406381,1.88057396502837,2.52235534172173,1,0
193,2,0.0924258626142732,2.78104064254397,0.0584290512452095,1.35278265051485,2.16681898799811,1,0
193,3,0.158654598464538,2.52764052993807,1.61657603604283,0.489780626058942,1.92529127221766,0,1
